District,District Name,Discipline School,Discipline School Name,Discipline Code,Discipline Description,White,Black or African American,Hispanic/Latino,Asian,Native Hawaiian or Other Pacific Islander,American Indian or Alaska Native,Two or More Races,Female,Male,Total
06,BROWARD,1291,WILLIAM T. MCFATTER TECHNICAL COLLEGE,I,Suspension In-School,2,2,6,0,0,0,0,0,10,10
06,BROWARD,1291,WILLIAM T. MCFATTER TECHNICAL COLLEGE,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1291,WILLIAM T. MCFATTER TECHNICAL COLLEGE,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1311,NOVA MIDDLE SCHOOL,I,Suspension In-School,7,105,17,1,0,0,5,38,97,135
06,BROWARD,1311,NOVA MIDDLE SCHOOL,O,Suspension Out-of-School,1,31,3,1,0,0,3,14,25,39
06,BROWARD,1311,NOVA MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1311,NOVA MIDDLE SCHOOL,S,Other SES IR Defined,7,41,5,3,0,0,1,21,36,57
06,BROWARD,1321,SHERIDAN PARK ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1321,SHERIDAN PARK ELEMENTARY SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1321,SHERIDAN PARK ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1381,LAUDERHILL PAUL TURNER ELEMENTARY SCHOOL,I,Suspension In-School,1,37,1,0,0,0,0,12,27,39
06,BROWARD,1381,LAUDERHILL PAUL TURNER ELEMENTARY SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1381,LAUDERHILL PAUL TURNER ELEMENTARY SCHOOL,S,Other SES IR Defined,1,22,1,0,0,0,0,8,16,24
06,BROWARD,1391,LAUDERHILL 6-12,I,Suspension In-School,1,298,7,0,0,0,3,106,203,309
06,BROWARD,1391,LAUDERHILL 6-12,O,Suspension Out-of-School,0,72,1,0,0,0,1,31,43,74
06,BROWARD,1391,LAUDERHILL 6-12,P,Placement in Alternative Educational Setting,0,8,2,0,0,0,0,3,7,10
06,BROWARD,1391,LAUDERHILL 6-12,S,Other SES IR Defined,0,123,3,0,0,0,0,50,76,126
06,BROWARD,1421,COCONUT CREEK ELEMENTARY SCHOOL,I,Suspension In-School,9,28,9,0,0,0,2,4,44,48
06,BROWARD,1421,COCONUT CREEK ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1421,COCONUT CREEK ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1451,PLANTATION HIGH SCHOOL,I,Suspension In-School,12,306,24,5,0,1,10,136,222,358
06,BROWARD,1451,PLANTATION HIGH SCHOOL,O,Suspension Out-of-School,1,65,6,0,1,0,3,27,49,76
06,BROWARD,1451,PLANTATION HIGH SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1451,PLANTATION HIGH SCHOOL,S,Other SES IR Defined,2,64,7,1,1,0,3,24,54,78
06,BROWARD,1461,CASTLE HILL ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1461,CASTLE HILL ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1461,CASTLE HILL ELEMENTARY SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1461,CASTLE HILL ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1611,DR. MARTIN LUTHER KING MONTESSORI ACADEMY,I,Suspension In-School,2,56,1,0,0,0,1,12,48,60
06,BROWARD,1611,DR. MARTIN LUTHER KING MONTESSORI ACADEMY,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1611,DR. MARTIN LUTHER KING MONTESSORI ACADEMY,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1611,DR. MARTIN LUTHER KING MONTESSORI ACADEMY,S,Other SES IR Defined,0,36,1,0,0,0,0,6,31,37
06,BROWARD,1621,VILLAGE ELEMENTARY SCHOOL,I,Suspension In-School,0,24,0,0,0,0,0,5,19,24
06,BROWARD,1621,VILLAGE ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1621,VILLAGE ELEMENTARY SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1621,VILLAGE ELEMENTARY SCHOOL,S,Other SES IR Defined,0,8,1,0,0,0,1,1,9,10
06,BROWARD,1631,ANNABEL C. PERRY PK-8,I,Suspension In-School,0,17,4,0,0,0,2,6,17,23
06,BROWARD,1631,ANNABEL C. PERRY PK-8,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1631,ANNABEL C. PERRY PK-8,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1631,ANNABEL C. PERRY PK-8,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1641,FAIRWAY ELEMENTARY SCHOOL,I,Suspension In-School,2,13,3,0,0,0,1,2,17,19
06,BROWARD,1641,FAIRWAY ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1641,FAIRWAY ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1661,HOLLYWOOD HILLS HIGH SCHOOL,I,Suspension In-School,52,126,121,6,0,2,1,123,185,308
06,BROWARD,1661,HOLLYWOOD HILLS HIGH SCHOOL,O,Suspension Out-of-School,2,4,11,0,0,0,0,4,13,17
06,BROWARD,1661,HOLLYWOOD HILLS HIGH SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1661,HOLLYWOOD HILLS HIGH SCHOOL,S,Other SES IR Defined,8,34,31,1,0,1,1,23,53,76
06,BROWARD,1671,ROBERT C. MARKHAM ELEMENTARY,I,Suspension In-School,1,20,4,0,0,0,1,0,26,26
06,BROWARD,1671,ROBERT C. MARKHAM ELEMENTARY,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1671,ROBERT C. MARKHAM ELEMENTARY,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1671,ROBERT C. MARKHAM ELEMENTARY,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1681,COCONUT CREEK HIGH SCHOOL,I,Suspension In-School,0,31,3,0,0,0,1,13,22,35
06,BROWARD,1681,COCONUT CREEK HIGH SCHOOL,O,Suspension Out-of-School,2,20,3,1,0,0,0,10,16,26
06,BROWARD,1681,COCONUT CREEK HIGH SCHOOL,P,Placement in Alternative Educational Setting,0,12,2,0,0,0,0,5,9,14
06,BROWARD,1681,COCONUT CREEK HIGH SCHOOL,S,Other SES IR Defined,6,117,19,2,0,0,4,73,75,148
06,BROWARD,1701,LAUDERDALE LAKES MIDDLE SCHOOL,I,Suspension In-School,2,172,12,0,0,0,1,56,131,187
06,BROWARD,1701,LAUDERDALE LAKES MIDDLE SCHOOL,O,Suspension Out-of-School,3,111,13,0,0,0,0,40,87,127
06,BROWARD,1701,LAUDERDALE LAKES MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1701,LAUDERDALE LAKES MIDDLE SCHOOL,S,Other SES IR Defined,5,149,11,0,0,0,0,50,115,165
06,BROWARD,1711,DEERFIELD BEACH HIGH SCHOOL,I,Suspension In-School,45,267,75,2,0,0,9,155,243,398
06,BROWARD,1711,DEERFIELD BEACH HIGH SCHOOL,O,Suspension Out-of-School,3,12,2,0,0,0,1,6,12,18
06,BROWARD,1711,DEERFIELD BEACH HIGH SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1711,DEERFIELD BEACH HIGH SCHOOL,S,Other SES IR Defined,9,63,17,1,0,0,5,34,61,95
06,BROWARD,1741,BOYD H. ANDERSON HIGH SCHOOL,I,Suspension In-School,4,290,11,0,0,0,4,143,166,309
06,BROWARD,1741,BOYD H. ANDERSON HIGH SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1741,BOYD H. ANDERSON HIGH SCHOOL,P,Placement in Alternative Educational Setting,0,12,0,0,0,0,0,3,9,12
06,BROWARD,1741,BOYD H. ANDERSON HIGH SCHOOL,S,Other SES IR Defined,3,92,4,0,0,0,2,45,56,101
06,BROWARD,1751,MIRAMAR HIGH SCHOOL,I,Suspension In-School,5,242,30,0,0,1,1,114,165,279
06,BROWARD,1751,MIRAMAR HIGH SCHOOL,O,Suspension Out-of-School,0,58,5,0,0,0,0,30,33,63
06,BROWARD,1751,MIRAMAR HIGH SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1751,MIRAMAR HIGH SCHOOL,S,Other SES IR Defined,0,99,9,0,0,0,3,50,61,111
06,BROWARD,1752,WHISPERING PINES EXCEPTIONAL EDUCATION CENTER,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1752,WHISPERING PINES EXCEPTIONAL EDUCATION CENTER,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1752,WHISPERING PINES EXCEPTIONAL EDUCATION CENTER,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1761,HOLLYWOOD PARK ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1761,HOLLYWOOD PARK ELEMENTARY SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1761,HOLLYWOOD PARK ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1781,CYPRESS ELEMENTARY SCHOOL,I,Suspension In-School,0,13,1,0,0,0,0,1,13,14
06,BROWARD,1781,CYPRESS ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1791,APOLLO MIDDLE SCHOOL,I,Suspension In-School,17,63,57,2,1,0,4,38,106,144
06,BROWARD,1791,APOLLO MIDDLE SCHOOL,O,Suspension Out-of-School,4,12,14,1,0,0,2,7,26,33
06,BROWARD,1791,APOLLO MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1791,APOLLO MIDDLE SCHOOL,S,Other SES IR Defined,5,18,13,1,0,1,1,12,27,39
06,BROWARD,1811,SHERIDAN HILLS ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1831,ORIOLE ELEMENTARY SCHOOL,I,Suspension In-School,0,23,0,0,0,0,0,5,18,23
06,BROWARD,1831,ORIOLE ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1831,ORIOLE ELEMENTARY SCHOOL,S,Other SES IR Defined,0,10,0,0,0,0,0,1,9,10
06,BROWARD,1841,MIRROR LAKE ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1851,ROYAL PALM ELEMENTARY SCHOOL,I,Suspension In-School,0,55,0,0,0,0,0,18,37,55
06,BROWARD,1851,ROYAL PALM ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1851,ROYAL PALM ELEMENTARY SCHOOL,P,Placement in Alternative Educational Setting,0,13,0,0,0,0,0,0,13,13
06,BROWARD,1851,ROYAL PALM ELEMENTARY SCHOOL,S,Other SES IR Defined,0,14,0,0,0,0,0,3,11,14
06,BROWARD,1871,CRYSTAL LAKE MIDDLE SCHOOL,I,Suspension In-School,11,187,21,0,0,0,1,77,143,220
06,BROWARD,1871,CRYSTAL LAKE MIDDLE SCHOOL,O,Suspension Out-of-School,6,110,14,0,0,0,1,51,80,131
06,BROWARD,1871,CRYSTAL LAKE MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1871,CRYSTAL LAKE MIDDLE SCHOOL,S,Other SES IR Defined,4,68,8,0,0,0,1,27,54,81
06,BROWARD,1881,PINES MIDDLE SCHOOL,I,Suspension In-School,8,137,59,0,1,0,5,72,138,210
06,BROWARD,1881,PINES MIDDLE SCHOOL,O,Suspension Out-of-School,1,42,12,0,1,0,2,14,44,58
06,BROWARD,1881,PINES MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1881,PINES MIDDLE SCHOOL,S,Other SES IR Defined,3,37,10,1,0,0,3,13,41,54
06,BROWARD,1891,SEMINOLE MIDDLE SCHOOL,I,Suspension In-School,45,99,53,1,0,0,10,47,161,208
06,BROWARD,1891,SEMINOLE MIDDLE SCHOOL,O,Suspension Out-of-School,3,15,1,0,0,0,0,6,13,19
06,BROWARD,1891,SEMINOLE MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1891,SEMINOLE MIDDLE SCHOOL,S,Other SES IR Defined,12,20,6,1,0,0,0,9,30,39
06,BROWARD,1901,PIPER HIGH SCHOOL,I,Suspension In-School,5,145,19,1,1,0,7,76,102,178
06,BROWARD,1901,PIPER HIGH SCHOOL,O,Suspension Out-of-School,3,88,7,0,0,0,3,55,46,101
06,BROWARD,1901,PIPER HIGH SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1901,PIPER HIGH SCHOOL,S,Other SES IR Defined,5,88,9,1,0,0,3,50,56,106
06,BROWARD,1931,COOPER CITY HIGH SCHOOL,I,Suspension In-School,45,11,33,2,0,0,6,30,67,97
06,BROWARD,1931,COOPER CITY HIGH SCHOOL,O,Suspension Out-of-School,6,3,2,0,0,0,2,3,10,13
06,BROWARD,1931,COOPER CITY HIGH SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1931,COOPER CITY HIGH SCHOOL,S,Other SES IR Defined,18,8,14,0,0,0,2,14,28,42
06,BROWARD,1951,PARK RIDGE ELEMENTARY SCHOOL,I,Suspension In-School,1,7,3,0,0,0,0,2,9,11
06,BROWARD,1951,PARK RIDGE ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1951,PARK RIDGE ELEMENTARY SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,1971,JAMES S. HUNT ELEMENTARY SCHOOL,I,Suspension In-School,2,11,3,0,0,0,1,2,15,17
06,BROWARD,1971,JAMES S. HUNT ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2001,BANYAN ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2001,BANYAN ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2011,CORAL COVE ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2011,CORAL COVE ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2021,GLADES MIDDLE SCHOOL,I,Suspension In-School,8,55,29,3,0,0,1,23,73,96
06,BROWARD,2021,GLADES MIDDLE SCHOOL,O,Suspension Out-of-School,2,12,3,1,0,0,0,5,13,18
06,BROWARD,2021,GLADES MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2021,GLADES MIDDLE SCHOOL,S,Other SES IR Defined,5,23,12,1,0,0,1,13,29,42
06,BROWARD,2041,BEACHSIDE MONTESSORI VILLAGE,I,Suspension In-School,13,4,3,0,0,0,0,2,18,20
06,BROWARD,2041,BEACHSIDE MONTESSORI VILLAGE,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2052,WESTPINE MIDDLE SCHOOL,I,Suspension In-School,22,184,43,4,0,0,7,78,182,260
06,BROWARD,2052,WESTPINE MIDDLE SCHOOL,O,Suspension Out-of-School,6,43,10,0,0,0,1,28,32,60
06,BROWARD,2052,WESTPINE MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2052,WESTPINE MIDDLE SCHOOL,S,Other SES IR Defined,3,35,5,0,0,0,2,12,33,45
06,BROWARD,2071,PASADENA LAKES ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2071,PASADENA LAKES ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2071,PASADENA LAKES ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2121,JAMES S. RICKARDS MIDDLE SCHOOL,I,Suspension In-School,30,107,72,2,0,0,7,72,146,218
06,BROWARD,2121,JAMES S. RICKARDS MIDDLE SCHOOL,O,Suspension Out-of-School,7,32,12,0,0,0,2,23,30,53
06,BROWARD,2121,JAMES S. RICKARDS MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2121,JAMES S. RICKARDS MIDDLE SCHOOL,S,Other SES IR Defined,11,61,40,0,0,0,4,41,75,116
06,BROWARD,2123,CYPRESS RUN ALTERNATIVE/ESE,I,Suspension In-School,4,99,8,0,0,0,3,24,90,114
06,BROWARD,2123,CYPRESS RUN ALTERNATIVE/ESE,O,Suspension Out-of-School,3,63,7,0,0,0,2,22,53,75
06,BROWARD,2123,CYPRESS RUN ALTERNATIVE/ESE,S,Other SES IR Defined,3,64,7,0,0,0,1,17,58,75
06,BROWARD,2221,ATLANTIC TECHNICAL COLLEGE,I,Suspension In-School,1,9,3,0,0,0,2,6,9,15
06,BROWARD,2221,ATLANTIC TECHNICAL COLLEGE,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2221,ATLANTIC TECHNICAL COLLEGE,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2231,NORTH LAUDERDALE PK-8,I,Suspension In-School,1,15,1,0,0,0,0,4,13,17
06,BROWARD,2231,NORTH LAUDERDALE PK-8,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2231,NORTH LAUDERDALE PK-8,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2351,SOUTH PLANTATION HIGH SCHOOL,I,Suspension In-School,49,150,79,1,0,0,12,105,186,291
06,BROWARD,2351,SOUTH PLANTATION HIGH SCHOOL,O,Suspension Out-of-School,1,12,1,0,0,0,0,6,8,14
06,BROWARD,2351,SOUTH PLANTATION HIGH SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2351,SOUTH PLANTATION HIGH SCHOOL,S,Other SES IR Defined,17,73,12,0,0,0,0,37,65,102
06,BROWARD,2511,ATLANTIC WEST ELEMENTARY SCHOOL,I,Suspension In-School,2,7,4,0,0,0,0,1,12,13
06,BROWARD,2511,ATLANTIC WEST ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2511,ATLANTIC WEST ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2531,HORIZON ELEMENTARY SCHOOL,I,Suspension In-School,3,17,7,0,0,0,0,2,25,27
06,BROWARD,2531,HORIZON ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2531,HORIZON ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2541,FLAMINGO ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2541,FLAMINGO ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2551,CORAL SPRINGS PK-8,I,Suspension In-School,3,20,6,0,0,0,2,4,27,31
06,BROWARD,2551,CORAL SPRINGS PK-8,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2551,CORAL SPRINGS PK-8,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2551,CORAL SPRINGS PK-8,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2561,CORAL SPRINGS MIDDLE SCHOOL,I,Suspension In-School,49,130,49,0,0,0,12,82,158,240
06,BROWARD,2561,CORAL SPRINGS MIDDLE SCHOOL,O,Suspension Out-of-School,1,5,7,0,0,0,0,4,9,13
06,BROWARD,2561,CORAL SPRINGS MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2561,CORAL SPRINGS MIDDLE SCHOOL,S,Other SES IR Defined,11,49,15,0,0,0,4,24,55,79
06,BROWARD,2571,PIONEER MIDDLE SCHOOL,I,Suspension In-School,40,15,32,2,0,0,3,18,74,92
06,BROWARD,2571,PIONEER MIDDLE SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2571,PIONEER MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2571,PIONEER MIDDLE SCHOOL,S,Other SES IR Defined,3,3,2,1,0,0,1,2,8,10
06,BROWARD,2611,BAIR MIDDLE SCHOOL,I,Suspension In-School,16,108,25,2,0,0,1,51,101,152
06,BROWARD,2611,BAIR MIDDLE SCHOOL,O,Suspension Out-of-School,3,29,7,0,0,0,0,8,31,39
06,BROWARD,2611,BAIR MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2611,BAIR MIDDLE SCHOOL,S,Other SES IR Defined,1,41,3,0,0,0,0,17,28,45
06,BROWARD,2621,TAMARAC ELEMENTARY SCHOOL,I,Suspension In-School,2,12,3,0,0,0,0,4,13,17
06,BROWARD,2621,TAMARAC ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2621,TAMARAC ELEMENTARY SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2621,TAMARAC ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2631,FOREST HILLS ELEMENTARY SCHOOL,I,Suspension In-School,0,12,3,0,0,0,1,3,13,16
06,BROWARD,2631,FOREST HILLS ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2631,FOREST HILLS ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2641,CENTRAL PARK ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2641,CENTRAL PARK ELEMENTARY SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2641,CENTRAL PARK ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2661,PEMBROKE LAKES ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2671,NOB HILL ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2671,NOB HILL ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2671,NOB HILL ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2681,WESTCHESTER ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2681,WESTCHESTER ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2681,WESTCHESTER ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2691,MORROW ELEMENTARY SCHOOL,I,Suspension In-School,0,13,3,0,0,0,1,4,13,17
06,BROWARD,2691,MORROW ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2691,MORROW ELEMENTARY SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2691,MORROW ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2711,RAMBLEWOOD MIDDLE SCHOOL,I,Suspension In-School,22,56,29,0,0,0,5,37,75,112
06,BROWARD,2711,RAMBLEWOOD MIDDLE SCHOOL,O,Suspension Out-of-School,6,13,10,0,0,0,0,13,16,29
06,BROWARD,2711,RAMBLEWOOD MIDDLE SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2711,RAMBLEWOOD MIDDLE SCHOOL,S,Other SES IR Defined,5,13,14,0,0,0,1,14,19,33
06,BROWARD,2721,RAMBLEWOOD ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2721,RAMBLEWOOD ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2721,RAMBLEWOOD ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2741,MAPLEWOOD ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2741,MAPLEWOOD ELEMENTARY SCHOOL,O,Suspension Out-of-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2741,MAPLEWOOD ELEMENTARY SCHOOL,S,Other SES IR Defined,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2751,J. P. TARAVELLA HIGH SCHOOL,I,Suspension In-School,29,107,52,2,0,0,5,59,136,195
06,BROWARD,2751,J. P. TARAVELLA HIGH SCHOOL,O,Suspension Out-of-School,11,32,11,1,0,0,2,28,29,57
06,BROWARD,2751,J. P. TARAVELLA HIGH SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2751,J. P. TARAVELLA HIGH SCHOOL,S,Other SES IR Defined,21,39,17,2,0,0,2,36,45,81
06,BROWARD,2801,DAVIE ELEMENTARY SCHOOL,I,Suspension In-School,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2801,DAVIE ELEMENTARY SCHOOL,P,Placement in Alternative Educational Setting,*,*,*,*,*,*,*,*,*,*
06,BROWARD,2811,PINEWOOD ELEMENTARY SCHOOL,I,Suspension In-School,1,16,1,0,0,0,1,3,16,19
